"Year","State","Plant","Long","Plant latitude","Coal","Oil","Gas","Nuclear","Hydro","Biomass","Wind","Solar","Geo","Other1","Other2"
"2018","NC","Broadway Solar Center, LLC","-78.831433","34.309261","0","0","0","0","0","0","0","9,114","0","0","0"
"2018","NC","Brooke Solar","-78.377163","36.24426","","","","","","","","","","",""
"2018","NC","Brunswick Nuclear","-78.0114","33.9597","0","0","0","14,626,967","0","0","0","0","0","0","0"
"2018","NC","Buck","-80.3767","35.7133","0","0","5,173,061","0","0","0","0","0","0","0","0"
"2018","NC","Buckleberry Solar","-77.405992","35.380683","0","0","0","0","0","0","0","2,086","0","0","0"
"2018","NC","Buddy Solar","-80.363333","35.541944","0","0","0","0","0","0","0","5,897","0","0","0"
"2018","NC","Bullock Solar, LLC","-78.315078","36.475369","0","0","0","0","0","0","0","98,856","0","0","0"
"2018","NC","Bunn Level Farm, LLC","-78.774331","35.308639","0","0","0","0","0","0","0","9,503","0","0","0"
"2018","NC","Burgaw Solar, LLC","-77.911678","34.536","","","","","","","","","","",""
"2018","NC","Butler-Warner Generation Plant","-78.8294","35.0986","0","38,656","28,607","0","0","0","0","0","0","0","0"
"2018","NC","Buxton","-75.534722","35.267222","0","192","0","0","0","0","0","0","0","0","0"
"2018","NC","Cabaniss Solar","-78.260021","36.077702","","","","","","","","","","",""
"2018","NC","Camden Dam Solar, LLC","-76.125847","36.311822","","","","","","","","","","",""
"2018","NC","Camp Lejeune Solar","-77.350273","34.725699","0","0","0","0","0","0","0","19,769","0","0","0"
"2018","NC","Candace Solar","-78.1922","35.487","0","0","0","0","0","0","0","9,060","0","0","0"
"2018","NC","Canton North Carolina","-82.8411","35.535","105,934","5,949","44,365","0","0","153,487","0","0","0","0","0"
"2018","NC","Cape Fear","-79.0495","35.595","","","","","","","","","","",""
"2018","NC","Cardinal Solar","-78.229366","36.099385","","","","","","","","","","",""
"2018","NC","Carl Friedrich Gauss Solar","-77.633477","36.345842","0","0","0","0","0","0","0","612","0","0","0"
"2018","NC","Carol Jean Solar","-80.144444","36.316111","0","0","0","0","0","0","0","6,605","0","0","0"
"2018","NC","Carolina Poultry Power Farmville","-77.614507","35.591719","","","","","","","","","","",""
"2018","NC","Carter PV1","-78.7875","35.021111","0","0","0","0","0","0","0","8,686","0","0","0"
"2018","NC","Carter Solar","-77.894272","36.045891","","","","","","","","","","",""
"2018","NC","Cash Solar","-77.923306","36.02818","","","","","","","","","","",""
"2018","NC","Castalia Solar","-77.783333","36","0","0","0","0","0","0","0","3,579","0","0","0"
"2018","NC","Catawba River Pollution Control","-81.6643","35.7766","0","4","0","0","0","0","0","0","0","0","0"
"2018","NC","Catawba Solar LLC","-80.53","35.61","0","0","0","0","0","0","0","3,093","0","0","0"
"2018","NC","CB Bladen Solar, LLC","-78.624278","34.822869","0","0","0","0","0","0","0","9,364","0","0","0"
"2018","NC","CBC Solar Energy Gen Fac Phase 2","-78.526111","35.674444","0","0","0","0","0","0","0","4,120","0","0","0"
"2018","NC","Cedar Cliff","-83.0983","35.2531","0","0","0","0","27,610","0","0","0","0","0","0"
"2018","NC","Cedar Solar, LLC","-77.775743","34.915767","0","0","0","0","0","0","0","9,034","0","0","0"
"2018","NC","Century Drive Solar Farm","-78.6689","35.837841","0","0","0","0","0","0","0","1,601","0","0","0"
"2018","NC","CenturyLink Regional HQ","-78.516","36.0205","0","0","0","0","0","0","0","0","0","0","0"
"2018","NC","Chadbourn Farm","-78.764901","34.324656","0","0","0","0","0","0","0","9,304","0","0","0"
"2018","NC","Changeup","-79.78553","35.74901","","","","","","","","","","",""
"2018","NC","Charlotte Solar","-81.821667","35.261944","0","0","0","0","0","0","0","9,284","0","0","0"
"2018","NC","Chatuge","-83.791438","35.019131","0","0","0","0","36,086","0","0","0","0","0","0"
"2018","NC","Chauncey Farm LLC","-78.521944","34.3375","0","0","0","0","0","0","0","8,349","0","0","0"
"2018","NC","Chei Solar","-78.1823","35.8918","0","0","0","0","0","0","0","8,858","0","0","0"
"2018","NC","Cheoah","-83.9383","35.4478","0","0","0","0","575,896","0","0","0","0","0","0"
"2018","NC","Cherryville City Hall","-81.38","35.3778","0","34","0","0","0","0","0","0","0","0","0"
"2018","NC","Chestnut Solar","-77.712","36.18","","","","","","","","","","",""
"2018","NC","Choco Solar, LLC","-77.113067","35.482032","0","0","0","0","0","0","0","10,384","0","0","0"
"2018","NC","Chocowinity Solar LLC","-77.09","35.515","0","0","0","0","0","0","0","8,695","0","0","0"
"2018","NC","Chowan Jehu Solar","-76.602304","36.283778","0","0","0","0","0","0","0","8,055","0","0","0"
"2018","NC","Christina Solar","-78.393146","36.29503","","","","","","","","","","",""
"2018","NC","Church Road Solar LLC","-78.625352","35.523663","0","0","0","0","0","0","0","2,148","0","0","0"
"2018","NC","CII Methane Management IV, LLC","-78.433794","35.511903","0","0","0","0","0","10,850","0","0","0","0","0"
"2018","NC","Cirrus Solar LLC","-78.265","35.969444","0","0","0","0","0","0","0","8,763","0","0","0"
"2018","NC","Clayton Solar","-77.972385","35.956326","","","","","","","","","","",""
"2018","NC","Cleveland County Generating Facility","-81.416648","35.170547","0","26,020","745,663","0","0","0","0","0","0","0","0"
"2018","NC","Cliffside","-81.7594","35.22","5,523,859","30,614","0","0","0","0","0","0","0","0","0"
"2018","NC","Climax Solar","-79.6919","35.88928","","","","","","","","","","",""
"2018","NC","Cline Solar Farm, LLC","-81.417","35.72","0","0","0","0","0","0","0","8,338","0","0","0"
"2018","NC","Clipperton Holdings","-78.354444","34.966944","0","0","0","0","0","0","0","9,450","0","0","0"
"2018","NC","Coats Solar Farm, LLC","-78.690576","35.414507","0","0","0","0","0","0","0","9,644","0","0","0"
"2018","NC","COC Surry LFG, LLC","-80.568333","36.438611","0","0","0","0","0","6,771","0","0","0","0","0"
"2018","NC","Cohen Farm Solar, LLC","-79.195789","35.557224","0","0","0","0","0","0","0","9,519","0","0","0"
"2018","NC","Colin Solar","-81.861389","35.261111","","","","","","","","","","",""
"2018","NC","Collard Holdings Solar","-79.434783","34.7503","","","","","","","","","","",""
"2018","NC","Concord Energy","-80.670385","35.34598","0","0","0","0","0","60,431","0","0","0","0","0"
"2018","NC","Concord Farm","-80.663641","35.444235","0","0","0","0","0","0","0","4,770","0","0","0"
"2018","NC","Conetoe II Solar, LLC","-77.481","35.822","0","0","0","0","0","0","0","156,127","0","0","0"
"2018","NC","Conetoe Solar","-77.457772","35.825182","0","0","0","0","0","0","0","10,224","0","0","0"
"2018","NC","Cookstown","-77.973754","35.436844","","","","","","","","","","",""
"2018","NC","Copperfield","-79.991158","35.340067","0","0","0","0","0","0","0","0","0","0","0"
"2018","NC","Cork Oak Solar","-77.571","36.371","0","0","0","0","0","0","0","33,778","0","0","0"
"2018","NC","Cornelius Delivery No 1","-80.856916","35.483274","0","-46","0","0","0","0","0","0","0","0","0"
"2018","NC","Cornwall Solar Center, LLC","-78.626111","36.366944","0","0","0","0","0","0","0","8,809","0","0","0"
"2018","NC","Cotten Farm, LLC","-79.198481","35.528489","0","0","0","0","0","0","0","9,547","0","0","0"
"2018","NC","Cougar Solar, LLC","-79.180654","35.462405","0","0","0","0","0","0","0","3,975","0","0","0"
"2018","NC","County Home Solar Center, LLC","-81.508684","35.263255","0","0","0","0","0","0","0","3,629","0","0","0"
"2018","NC","County Home Solar LLC","-79.722852","34.925452","0","0","0","0","0","0","0","2,242","0","0","0"
"2018","NC","Cowans Ford","-80.9588","35.4346","0","0","0","0","311,203","0","0","0","0","0","0"
"2018","NC","CPI USA North Carolina Roxboro","-78.9619","36.435","40,691","0","0","0","0","161,325","0","0","0","125,731","0"
"2018","NC","CPI USA North Carolina Southport","-78.011824","33.944384","48,361","0","0","0","0","214,262","0","0","0","175,920","0"
"2018","NC","Craven County Wood Energy","-77.167883","35.130193","0","0","0","0","0","301,405","0","0","0","0","0"
"2018","NC","Crawford Solar","-79.72801","35.10091","","","","","","","","","","",""
"2018","NC","Creech Solar 2, LLC","-78.60434","35.72196","0","0","0","0","0","0","0","9,195","0","0","0"
"2018","NC","Crestwood Solar Center LLC","-78.584212","36.353533","0","0","0","0","0","0","0","8,679","0","0","0"
"2018","NC","Creswell Alligood Solar, LLC","-76.379444","35.898889","0","0","0","0","0","0","0","30,493","0","0","0"
"2018","NC","Crimson Solar","-77.552241","34.843246","","","","","","","","","","",""
"2018","NC","Crockett Farm","-77.5525","35.230833","0","0","0","0","0","0","0","8,956","0","0","0"
"2018","NC","Crooked Run","-77.977497","34.67704","","","","","","","","","","",""
"2018","NC","CS Murphy Point, LLC","-84.166197","34.989539","0","0","0","0","0","0","0","1,231","0","0","0"
"2018","NC","Currin Solar, LLC","-78.633283","36.289625","0","0","0","0","0","0","0","8,572","0","0","0"
"2018","NC","Dan River","-79.7208","36.4862","0","0","4,962,258","0","0","0","0","0","0","0","0"
"2018","NC","Daniel Farm LLC","-80.553611","35.848889","0","0","0","0","0","0","0","8,605","0","0","0"
"2018","NC","Davidson Gas Producers LLC","-80.183458","35.841299","0","0","0","0","0","12,833","0","0","0","0","0"
"2018","NC","Davis Lane Solar, LLC","-76.52924","36.107345","0","0","0","0","0","0","0","8,889","0","0","0"
"2018","NC","Daystar Solar","-77.202453","35.035589","0","0","0","0","0","0","0","9,238","0","0","0"
"2018","NC","DD Fayetteville Solar NC LLC","-78.843611","34.834444","0","0","0","0","0","0","0","23,122","0","0","0"
"2018","NC","DE Solar 10240 Old Dowd Rd","-80.9967","35.2458","0","0","0","0","0","0","0","1,978","0","0","0"
"2018","NC","DE Solar 1725 Drywall Dr","-80.9967","35.3261","0","0","0","0","0","0","0","1,380","0","0","0"
"2018","NC","DE Solar 657 Brigham Rd","-79.9692","36.1053","0","0","0","0","0","0","0","2,000","0","0","0"
"2018","NC","Deep Branch Farm","-79.199375","34.670842","0","0","0","0","0","0","0","8,596","0","0","0"
"2018","NC","Delco Farm","-78.20905","34.318997","0","0","0","0","0","0","0","8,286","0","0","0"
"2018","NC","Dement Farm LLC","-78.348333","36.27","0","0","0","0","0","0","0","8,775","0","0","0"
"2018","NC","Desert Wind Farm, LLC","-76.42","36.31","0","0","0","0","0","0","542,772","0","0","0","0"
"2018","NC","Dessie Solar Center LLC","-78.835833","34.302778","0","0","0","0","0","0","0","8,378","0","0","0"
"2018","NC","Dibrell Farm","-79.528056","36.471667","0","0","0","0","0","0","0","8,478","0","0","0"
"2018","NC","Dixon Dairy Road Solar","-81.410833","35.199167","0","0","0","0","0","0","0","6,784","0","0","0"
"2018","NC","Dogwood Solar, LLC","-77.409167","36.125","0","0","0","0","0","0","0","35,083","0","0","0"
"2018","NC","Domtar Paper Co LLC Plymouth NC","-76.7831","35.8628","0","6,354","23,914","0","0","373,426","0","0","0","0","0"
"2018","NC","Downs Farm Solar","-76.916944","36.361944","0","0","0","0","0","0","0","8,605","0","0","0"
"2018","NC","Dragstrip Farm","-81.416111","35.758056","0","0","0","0","0","0","0","8,898","0","0","0"
"2018","NC","Drexel Operations Center","-81.6072","35.7481","0","21","0","0","0","0","0","0","0","0","0"
"2018","NC","DSM Pharmaceuticals","-77.35744","35.665961","0","777","304","0","0","0","0","0","0","0","0"
"2018","NC","Duck Solar","-81.865","35.438056","","","","","","","","","","",""
"2018","NC","Dunn","-78.548611","35.475","0","0","0","0","0","0","0","3,565","0","0","0"
"2018","NC","Duplin Solar I LLC (160 Houston Lane)","-77.980388","34.960083","0","0","0","0","0","0","0","8,056","0","0","0"
"2018","NC","Duplin Solar LLC","-78.078333","35.011944","0","0","0","0","0","0","0","8,870","0","0","0"
"2018","NC","Durham Solar","-78.848475","36.004941","0","0","0","0","0","0","0","5,921","0","0","0"
"2018","NC","E Nash PV1","-78.098071","35.964202","","","","","","","","","","",""
"2018","NC","Eagle Solar","-78.155087","36.458327","","","","","","","","","","",""
"2018","NC","East Wayne Solar LLC","-77.85","35.441667","0","0","0","0","0","0","0","3,669","0","0","0"
"2018","NC","Eastover Farm","-79.463056","34.742222","0","0","0","0","0","0","0","8,948","0","0","0"
"2018","NC","Eastside WWTP","-79.9089","35.9428","0","228","0","0","0","0","0","0","0","0","0"
"2018","NC","Eastway Solar, LLC","-78.591689","34.620938","","","","","","","","","","",""
"2018","NC","Eden Solar LLC","-79.636372","35.148503","0","0","0","0","0","0","0","85,098","0","0","0"
"2018","NC","Edenton Generators","-76.571944","36.028611","0","95","0","0","0","0","0","0","0","0","0"
"2018","NC","Edenton Solar","-76.544","36.054","","","","","","","","","","",""
"2018","NC","Edgecombe Genco, LLC","-77.753345","36.037318","9,082","0","0","0","0","0","0","0","0","0","0"
"2018","NC","Eisenhower Solar","-78.065691","36.081841","","","","","","","","","","",""
"2018","NC","Ellerbe","-79.73","35.1","0","0","0","0","0","0","0","3,201","0","0","0"
"2018","NC","Elliana Solar","-79.3325","36.131111","0","0","0","0","0","0","0","8,774","0","0","0"
"2018","NC","Elm City Solar Facility","-77.846944","35.781111","0","0","0","0","0","0","0","79,375","0","0","0"
"2018","NC","Elm Solar, LLC","-79.189525","35.453828","0","0","0","0","0","0","0","9,268","0","0","0"
"2018","NC","Enka","-82.65","35.533333","","","","","","","","","","",""
"2018","NC","Ennis Solar, LLC","-78.721683","35.421964","","","","","","","","","","",""
"2018","NC","Erwin Farm","-78.661389","35.333333","0","0","0","0","0","0","0","6,372","0","0","0"
"2018","NC","ESA Selma","-78.2898","35.5262","0","0","0","0","0","0","0","3,080","0","0","0"
"2018","NC","Everett PV1","-77.30957","35.821137","","","","","","","","","","",""
"2018","NC","Everetts Wildcat Solar, LLC","-77.111389","35.847222","0","0","0","0","0","0","0","10,651","0","0","0"
"2018","NC","Exum Farm Solar, LLC","-77.4549","35.370441","0","0","0","0","0","0","0","9,148","0","0","0"
"2018","NC","Facile Solar","-79.493889","36.098889","0","0","0","0","0","0","0","3,196","0","0","0"
"2018","NC","Fairmont-FLS 100","-79.13","34.52","0","0","0","0","0","0","0","6,505","0","0","0"
"2018","NC","Faison Solar","-78.116111","35.069722","0","0","0","0","0","0","0","2,712","0","0","0"
"2018","NC","Falls Hydro","-80.0753","35.3944","0","0","0","0","159,405","0","0","0","0","0","0"
"2018","NC","Farrington Farm","-79.025","35.832778","0","0","0","0","0","0","0","1,239","0","0","0"
"2018","NC","Fern Solar LLC","-77.696443","36.003272","","","","","","","","","","",""
"2018","NC","First Citizens Bank","-78.639206","35.728517","0","0","0","0","0","0","0","1,158","0","0","0"
"2018","NC","Fisher Solar Farm - NC","-80.03465","35.24125","0","0","0","0","0","0","0","8,907","0","0","0"
"2018","NC","Five Forks Solar","-78.033704","36.515544","","","","","","","","","","",""
"2018","NC","Flash Solar","-81.229444","35.758056","0","0","0","0","0","0","0","8,591","0","0","0"
"2018","NC","Flat Meeks PV 1","-77.270556","35.806667","0","0","0","0","0","0","0","4,302","0","0","0"
"2018","NC","Flemming Solar Center LLC","-77.383889","35.668889","0","0","0","0","0","0","0","8,729","0","0","0"
"2018","NC","Flint Hill Solar, LLC","-79.55308","35.40274","0","0","0","0","0","0","0","8,981","0","0","0"
"2018","NC","Flowers Solar LLC","-78.603088","35.41218","","","","","","","","","","",""
"2018","NC","Floyd Road Solar Farm","-77.677474","36.50592","0","0","0","0","0","0","0","9,198","0","0","0"
"2018","NC","Floyd Solar, LLC","-79.135875","34.509128","0","0","0","0","0","0","0","9,174","0","0","0"
"2018","NC","FLS Solar 170, LLC","-78.97","34.6","0","0","0","0","0","0","0","3,592","0","0","0"
"2018","NC","FLS Solar 200, LLC","-78.94","34.581944","0","0","0","0","0","0","0","6,243","0","0","0"
"2018","NC","FLS Solar 230 (Warren)","-77.821944","35.016111","0","0","0","0","0","0","0","8,587","0","0","0"
"2018","NC","Fontana Dam","-83.805","35.4507","0","0","0","0","1,150,561","0","0","0","0","0","0"
"2018","NC","Fox Creek Solar","-78.273106","36.126912","0","0","0","0","0","0","0","5,665","0","0","0"
"2018","NC","Foxfire Solar Farm","-79.551944","35.220556","0","0","0","0","0","0","0","9,462","0","0","0"
"2018","NC","Franklin (NC)","-83.3708","35.2194","0","0","0","0","3,726","0","0","0","0","0","0"
"2018","NC","Franklin Solar 2","-78.1525","36.126944","0","0","0","0","0","0","0","3,656","0","0","0"
"2018","NC","Franklin Solar, LLC","-78.167778","36.0975","0","0","0","0","0","0","0","3,217","0","0","0"
"2018","NC","Franklinton Solar","-78.35","36.08","0","0","0","0","0","0","0","9,337","0","0","0"
"2018","NC","Freemont Solar Center LLC","-80.997219","35.427587","0","0","0","0","0","0","0","9,007","0","0","0"
"2018","NC","Fremont Farm","-77.969167","35.531944","0","0","0","0","0","0","0","9,737","0","0","0"
"2018","NC","Friesian Holdings","-79.542854","34.713847","","","","","","","","","","",""
"2018","NC","Future Gen Plant 1","","","","","","","","","","","","",""
"2018","NC","Future Gen Plant 2","","","","","","","","","","","","",""
"2018","NC","G G Allen","-81.0122","35.1897","814,285","5,503","0","0","0","0","0","0","0","0","0"
"2018","NC","Gainey Solar, LLC","-78.653","34.499","0","0","0","0","0","0","0","3,970","0","0","0"
"2018","NC","Gamble Solar","-81.817362","35.348375","","","","","","","","","","",""
"2018","NC","Garrell Solar Farm","-78.793056","34.325278","0","0","0","0","0","0","0","6,836","0","0","0"
"2018","NC","Garysburg Solar","-77.592","36.468","0","0","0","0","0","0","0","8,737","0","0","0"
"2018","NC","Gaston","-77.811543","36.499147","0","0","0","0","471,892","0","0","0","0","0","0"
"2018","NC","Gaston County Renewable Energy Center","-81.172","35.3857","0","0","0","0","0","29,625","0","0","0","0","0"
"2018","NC","Gaston Memorial Hospital","-81.1383","35.2747","0","20","2","0","0","0","0","0","0","0","0"
"2018","NC","Gaston Solar","-77.656111","36.514722","0","0","0","0","0","0","0","8,619","0","0","0"
"2018","NC","Gaston Solar Power Plant","-81.1343","35.3224","","","","","","","","","","",""
"2018","NC","Gastonia Duke Street","-81.13306","35.223381","","","","","","","","","","",""
"2018","NC","Gastonia Prime Power Park","-81.2092","35.3017","0","-81","0","0","0","0","0","0","0","0","0"
"2018","NC","Gastonia Rankin Lake","-81.1228","35.2242","","","","","","","","","","",""
"2018","NC","Gastonia Solar Center","-81.189078","35.229033","0","0","0","0","0","0","0","174","0","0","0"
"2018","NC","Gastonia, Tulip Drive","-81.205219","35.28914","0","32","0","0","0","0","0","0","0","0","0"
"2018","NC","Gates Solar LLC","-76.803611","36.450833","0","0","0","0","0","0","0","9,527","0","0","0"
"2018","NC","Germantown Solar, LLC","-80.25463","36.24634","0","0","0","0","0","0","0","2,714","0","0","0"
"2018","NC","GKS Solar","-76.501944","36.248333","0","0","0","0","0","0","0","8,544","0","0","0"
"2018","NC","Graham Solar Center LLC","-79.014444","34.309722","0","0","0","0","0","0","0","7,282","0","0","0"
"2018","NC","Grandy PV 1","-75.880833","36.233611","","","","","","","","","","",""
"2018","NC","Granite Falls Walmart","-81.3928","35.7811","0","19","0","0","0","0","0","0","0","0","0"
"2018","NC","Granville Solar PV Power Project","-78.593889","36.411667","0","0","0","0","0","0","0","4,672","0","0","0"
"2018","NC","Green Farm","-77.269722","35.831667","0","0","0","0","0","0","0","7,247","0","0","0"
"2018","NC","Grove Solar","-77.1182","35.16922","","","","","","","","","","",""
"2018","NC","Grove Solar, LLC","-77.120176","35.164689","","","","","","","","","","",""
"2018","NC","GRS CMS","-80.668024","35.353269","0","0","0","0","0","25,701","0","0","0","0","0"
"2018","NC","H F Lee Steam Electric Plant","-78.089444","35.373611","0","0","7,210,666","0","0","0","0","0","0","0","0"
"2018","NC","Halifax","-77.711389","36.441944","0","0","0","0","0","0","0","33,511","0","0","0"
"2018","NC","Halifax Solar LLC","-77.63","36.345","","","","","","","","","","",""
"2018","NC","Hanover Solar, LLC","-77.213772","34.800947","0","0","0","0","0","0","0","6,413","0","0","0"
"2018","NC","Happy Solar","-78.5108","35.3965","0","0","0","0","0","0","0","7,310","0","0","0"
"2018","NC","Hardison Farm Solar, LLC","-77.02194","35.83079","0","0","0","0","0","0","0","9,234","0","0","0"
"2018","NC","Harrell's Hill Solar Center LLC","-78.100833","35.211944","0","0","0","0","0","0","0","8,920","0","0","0"
"2018","NC","Harris","-78.9556","35.6334","0","0","0","7,587,914","0","0","0","0","0","0","0"
"2018","NC","Haw River Hydro","-79.3244","35.9483","0","0","0","0","6,736","0","0","0","0","0","0"
"2018","NC","Hawk Solar","-78.150465","36.121815","","","","","","","","","","",""
"2018","NC","Hawkins Solar","-79.751667","36.321944","","","","","","","","","","",""
"2018","NC","Haynes Farm","-81.235278","35.525833","0","0","0","0","0","0","0","8,020","0","0","0"
"2018","NC","Haywood Farm Solar, LLC","-79.915","35.343","0","0","0","0","0","0","0","9,282","0","0","0"
"2018","NC","HCE Johnston I, LLC","-78.59453","35.560002","0","0","0","0","0","0","0","3,640","0","0","0"
"2018","NC","HCE Moore I","-79.419519","35.13432","0","0","0","0","0","0","0","3","0","0","0"
"2018","NC","Hector Farm","-79.909719","35.376236","0","0","0","0","0","0","0","9,258","0","0","0"
"2018","NC","Heedeh Solar","-78.221475","34.308744","0","0","0","0","0","0","0","2,405","0","0","0"
"2018","NC","Hemlock Solar","-77.597517","36.469089","0","0","0","0","0","0","0","9,967","0","0","0"
"2018","NC","Hertford Solar Farm","-76.490915","36.13026","0","0","0","0","0","0","0","8,548","0","0","0"
"2018","NC","Hew Fulton Farm, LLC","-79.474542","34.784039","0","0","0","0","0","0","0","9,208","0","0","0"
"2018","NC","Hickory","-78.009167","34.802222","","","","","","","","","","",""
"2018","NC","Higgins Solar","-78.053775","36.07036","","","","","","","","","","",""
"2018","NC","High Point, Fairfield","-79.990124","35.924393","0","-43","0","0","0","0","0","0","0","0","0"
"2018","NC","High Point, Jackson Lake","-79.943055","35.944444","","","","","","","","","","",""
"2018","NC","High Point, POLO","-79.96","35.97","0","46","0","0","0","0","0","0","0","0","0"
"2018","NC","High Point, Pump Station Rd","-79.9497","35.9861","0","52","0","0","0","0","0","0","0","0","0"
"2018","NC","High Rock Hydro","-80.2339","35.6008","0","0","0","0","152,635","0","0","0","0","0","0"
"2018","NC","High Shoals Hydro (NC)","-81.201002","35.394254","0","0","0","0","3,860","0","0","0","0","0","0"
"2018","NC","High Shoals PV1","-81.219144","35.396478","","","","","","","","","","",""
"2018","NC","Highland Solar Center LLC","-77.451944","35.363889","0","0","0","0","0","0","0","9,195","0","0","0"
"2018","NC","Highwater Solar I","-77.99","35.433889","0","0","0","0","0","0","0","9,658","0","0","0"
"2018","NC","Hilly Branch","-79.148467","34.583747","","","","","","","","","","",""
"2018","NC","Hiwassee Dam","-84.177533","35.150864","0","0","0","0","351,812","0","0","0","0","0","0"
"2018","NC","Holstein Plant","-79.340833","34.774167","0","0","0","0","0","0","0","34,027","0","0","0"
"2018","NC","Hood Farm Solar, LLC","-77.497","35.205","0","0","0","0","0","0","0","9,258","0","0","0"
"2018","NC","Hopewell Friends","-79.8727","35.62845","0","0","0","0","0","0","0","0","0","0","0"
"2018","NC","Howardtown Farm","-78.950052","34.813083","","","","","","","","","","",""
"2018","NC","Howell Midland Farm, LLC","-80.543086","35.225669","0","0","0","0","0","0","0","8,874","0","0","0"
"2018","NC","Huntersville Delivery No 2","-80.832879","35.383222","0","-45","0","0","0","0","0","0","0","0","0"
"2018","NC","Husky Solar","-79.5667","36.2847","0","0","0","0","0","0","0","8,353","0","0","0"
"2018","NC","Hutchinson Farm","-81.515833","35.260833","0","0","0","0","0","0","0","6,806","0","0","0"
"2018","NC","HXNAir Solar One","-77.631511","36.348734","0","0","0","0","0","0","0","299","0","0","0"
"2018","NC","Icarus Solar","-77.853381","35.369459","","","","","","","","","","",""
"2018","NC","Iga Solar","-78.21651","35.941236","","","","","","","","","","",""
"2018","NC","Ingredion Winston Salem","-80.227404","36.033761","1,351","0","1,887","0","0","26,143","0","0","0","0","0"
"2018","NC","Innovative Solar 10","-82.890319","35.473629","0","0","0","0","0","0","0","2,523","0","0","0"
"2018","NC","Innovative Solar 14, LLC","-82.3575","35.368889","0","0","0","0","0","0","0","3,479","0","0","0"
"2018","NC","Innovative Solar 15, LLC","-81.764167","35.319444","0","0","0","0","0","0","0","3,306","0","0","0"
"2018","NC","Innovative Solar 16","-82.350001","35.363863","0","0","0","0","0","0","0","2,754","0","0","0"
"2018","NC","Innovative Solar 18, LLC","-81.795051","35.378187","0","0","0","0","0","0","0","3,814","0","0","0"
"2018","NC","Innovative Solar 23","-81.419019","35.259825","0","0","0","0","0","0","0","3,741","0","0","0"
"2018","NC","Innovative Solar 26, LLC","-81.413308","35.70974","0","0","0","0","0","0","0","3,640","0","0","0"
"2018","NC","Innovative Solar 31","-78.755394","34.539425","0","0","0","0","0","0","0","62,937","0","0","0"
"2018","NC","Innovative Solar 35, LLC","-77.825","35.046","0","0","0","0","0","0","0","3,712","0","0","0"
"2018","NC","Innovative Solar 37","-79.943889","34.838297","0","0","0","0","0","0","0","154,021","0","0","0"
"2018","NC","Innovative Solar 42","-78.877359","34.847627","0","0","0","0","0","0","0","133,352","0","0","0"
"2018","NC","Innovative Solar 43, LLC","-78.304811","34.529956","0","0","0","0","0","0","0","69,457","0","0","0"
"2018","NC","Innovative Solar 44","-79.108","34.859","0","0","0","0","0","0","0","8,324","0","0","0"
"2018","NC","Innovative Solar 46","-78.94355","34.918194","0","0","0","0","0","0","0","146,284","0","0","0"
"2018","NC","Innovative Solar 47","-79.332447","34.801933","0","0","0","0","0","0","0","72,750","0","0","0"
"2018","NC","Innovative Solar 48","-79.30235","34.711628","0","0","0","0","0","0","0","8,711","0","0","0"
"2018","NC","Innovative Solar 54","-77.712408","35.213697","0","0","0","0","0","0","0","740","0","0","0"
"2018","NC","Innovative Solar 55","-79.216","34.695","0","0","0","0","0","0","0","4,209","0","0","0"
"2018","NC","Innovative Solar 59, LLC","-77.97928","36.094719","0","0","0","0","0","0","0","3,816","0","0","0"
"2018","NC","Innovative Solar 6","-82.710278","35.6575","0","0","0","0","0","0","0","5,664","0","0","0"
"2018","NC","Innovative Solar 60, LLC","-77.992","36.091","0","0","0","0","0","0","0","3,931","0","0","0"
"2018","NC","Innovative Solar 63, LLC","-77.620395","35.39169","0","0","0","0","0","0","0","8,523","0","0","0"
"2018","NC","Innovative Solar 64","-78.329675","35.041048","0","0","0","0","0","0","0","8,685","0","0","0"
"2018","NC","Innovative Solar 65","-79.5","34.7587","0","0","0","0","0","0","0","9,029","0","0","0"
"2018","NC","Innovative Solar 67","-78.005377","34.623309","0","0","0","0","0","0","0","222","0","0","0"
"2018","NC","International Paper Co. - New Bern Mill","-77.1144","35.212","0","3","21,090","0","0","180,627","0","0","0","0","0"
"2018","NC","International Paper Riegelwood Mill","-78.2137","34.3533","0","0","35,348","0","0","369,459","0","0","0","0","0"
"2018","NC","Iredell County LFG Facility","-80.826001","35.769281","0","0","0","0","0","23,733","0","0","0","0","0"
"2018","NC","Island Grove Solar","-79.211568","34.751178","","","","","","","","","","",""
"2018","NC","Ivy River Hydro","-82.61827","35.771627","","","","","","","","","","",""
"2018","NC","Izia Solar","-78.36251","36.274285","","","","","","","","","","",""
"2018","NC","Jackson Solar Farm","-77.83","35.75","0","0","0","0","0","0","0","16,829","0","0","0"
"2018","NC","Jacob Solar","-79.6214","36.2922","0","0","0","0","0","0","0","8,837","0","0","0"
"2018","NC","Jakana Solar","-77.081111","35.875278","0","0","0","0","0","0","0","8,952","0","0","0"
"2018","NC","Jamesville Road Solar, LLC","-76.801491","35.845354","","","","","","","","","","",""
"2018","NC","Jersey Holdings","-79.037483","34.564307","0","0","0","0","0","0","0","9,512","0","0","0"
"2018","NC","Jester Solar","-77.8861","35.36118","","","","","","","","","","",""
"2018","NC","Jordan Hydroelectric Project","-79.068333","35.654722","0","0","0","0","10,303","0","0","0","0","0","0"
